document_id,claim_id,split,document_type,available,filename,sha256,source,is_duplicate_hash
DOC-CLM-779772-Warranty_Card,CLM-779772,train,Warranty Card,True,warranty_card_CLM-779772.png,bce0cac6289fa24488e631cd2f370147a866cad02ae111723c06ce6766150f72,synthetic-manifest,False
DOC-CLM-779772-Product_Image,CLM-779772,train,Product Image,True,product_image_CLM-779772.png,11ee8d34a73296b726f54242529c767c2326f09024f44a5972c0463a99308c35,synthetic-manifest,False
DOC-CLM-779772-Serial_Number_Evidence,CLM-779772,train,Serial Number Evidence,True,serial_number_evidence_CLM-779772.png,c406340135fe07b0822540dbd8744bb884df6b1f5980510889f94535bc1f8650,synthetic-manifest,False
DOC-CLM-779772-Fault_Evidence,CLM-779772,train,Fault Evidence,True,fault_evidence_CLM-779772.png,236ab3fed4e213f2e8b199ef2113b0adbb87f5d95c05250e1fa6a89fc6ad2593,synthetic-manifest,False
DOC-CLM-779772-Repair_Report,CLM-779772,train,Repair Report,True,repair_report_CLM-779772.png,cfa782345f5e54efa32bb7960fa547b6c600f40de5a5108df1240d1a0396986f,synthetic-manifest,False
DOC-CLM-541428-Purchase_Receipt,CLM-541428,train,Purchase Receipt,True,purchase_receipt_CLM-541428.pdf,5568a13d46f965fdfd83ade1f40098ae34ae2db240790c6c8ebc06a2b70264db,synthetic-manifest,False
DOC-CLM-541428-Warranty_Card,CLM-541428,train,Warranty Card,True,warranty_card_CLM-541428.png,07d9ac75d11383aea2c16551cb8f2cfac822aa81baf0b453a4ea8bf4645523b9,synthetic-manifest,False
DOC-CLM-541428-Product_Image,CLM-541428,train,Product Image,True,product_image_CLM-541428.png,3d423282caac0abe1103b091b7b716da80ac9181b4d87cb337b0e31958ada785,synthetic-manifest,False
DOC-CLM-541428-Serial_Number_Evidence,CLM-541428,train,Serial Number Evidence,True,serial_number_evidence_CLM-541428.png,ed3b5e5ac449fc46b343a9851ee21750d83e02ba212596882a83b131a5ea5a63,synthetic-manifest,False
DOC-CLM-541428-Fault_Evidence,CLM-541428,train,Fault Evidence,True,fault_evidence_CLM-541428.png,b30ee72b71120394bb0be92a4bf386d6576e2357c2d12997940b7347a243c98d,synthetic-manifest,False
DOC-CLM-541428-Repair_Report,CLM-541428,train,Repair Report,True,repair_report_CLM-541428.png,6ccfb5d8a6dc40f7aa4c4bae3fddc215233cc8240e143b3b57253f5157df5899,synthetic-manifest,False
DOC-CLM-288777-Purchase_Receipt,CLM-288777,train,Purchase Receipt,True,purchase_receipt_CLM-288777.pdf,b2ec164aeee0b8b19dfe9cba618a8d1c844fa4ed8085da8e4fe98f5f6a973ad9,synthetic-manifest,False
DOC-CLM-288777-Warranty_Card,CLM-288777,train,Warranty Card,True,warranty_card_CLM-288777.png,4be5bae0b19a7c9ad3244e298953ff8a2902e4aae52d09a3884c75496ed24c7f,synthetic-manifest,False
DOC-CLM-288777-Product_Image,CLM-288777,train,Product Image,True,product_image_CLM-288777.png,0aed3fb579035359521d1916938638d7305493006473cd4e3ae06879242deddf,synthetic-manifest,False
DOC-CLM-288777-Serial_Number_Evidence,CLM-288777,train,Serial Number Evidence,True,serial_number_evidence_CLM-288777.png,c35723f2a488abcb5e00929507577b9a67f995478a9e0fe52ddd9fe1f1b6c8d6,synthetic-manifest,False
DOC-CLM-288777-Fault_Evidence,CLM-288777,train,Fault Evidence,True,fault_evidence_CLM-288777.png,a70bb46cebae181d55aa6d7db443034608b757926ef572e135dad6e60a157e4c,synthetic-manifest,False
DOC-CLM-288777-Repair_Report,CLM-288777,train,Repair Report,True,repair_report_CLM-288777.png,40fb2f2b40945b31a39457856aa5734ea4896bb520bc8fb8fd4f6c2492c97e98,synthetic-manifest,False
DOC-CLM-373339-Purchase_Receipt,CLM-373339,test,Purchase Receipt,True,purchase_receipt_CLM-373339.pdf,a36f0bf70b04023968854f403c2f1b524893621cfc29457cf114e96410702aff,synthetic-manifest,False
DOC-CLM-373339-Warranty_Card,CLM-373339,test,Warranty Card,True,warranty_card_CLM-373339.png,d17d9a05ea71b68efe7ce52634f4b9d00e2b553c67d85757980aa00ce31b8208,synthetic-manifest,False
DOC-CLM-373339-Product_Image,CLM-373339,test,Product Image,True,product_image_CLM-373339.png,813aa374868e43db1acc84fc95e8f0d73aaabf6322f086cf89b7f46ed19b2775,synthetic-manifest,False
DOC-CLM-373339-Serial_Number_Evidence,CLM-373339,test,Serial Number Evidence,True,serial_number_evidence_CLM-373339.png,04f3c1fe9ca3997becb77952e5fdb7af5aa3829af8a8adb6b956f703e91e36f4,synthetic-manifest,False
DOC-CLM-373339-Fault_Evidence,CLM-373339,test,Fault Evidence,True,fault_evidence_CLM-373339.png,d5f6b5c8428650803ecfdf803d501f9517cc1dd74405a786931735c16823ff1b,synthetic-manifest,False
DOC-CLM-373339-Repair_Report,CLM-373339,test,Repair Report,True,repair_report_CLM-373339.png,248d59fdd1562ec2f6bc6f58aed5da06aae4cebb5e085d5c3a795a801586bf32,synthetic-manifest,False
DOC-CLM-142493-Purchase_Receipt,CLM-142493,train,Purchase Receipt,True,purchase_receipt_CLM-142493.pdf,e18741732130944dd54bbff37c4e602440c9ea39c3f7ab2f506871270d8eca16,synthetic-manifest,False
DOC-CLM-142493-Warranty_Card,CLM-142493,train,Warranty Card,True,warranty_card_CLM-142493.png,ac21ba21f4242d88c44f5016d3c5bcc7d2c0debe008d1ae8a4d3a5eb9f5e7779,synthetic-manifest,False
DOC-CLM-142493-Product_Image,CLM-142493,train,Product Image,True,product_image_CLM-142493.png,5505228dd719366e2bf38e134af15ac3a6d55e3bce1a084bdcff1edb811a5bb2,synthetic-manifest,False
DOC-CLM-142493-Serial_Number_Evidence,CLM-142493,train,Serial Number Evidence,True,serial_number_evidence_CLM-142493.png,b35800676300a69c53d0305c6213169d78a4812d1e87af66b89b4d6323b9990b,synthetic-manifest,False
DOC-CLM-142493-Fault_Evidence,CLM-142493,train,Fault Evidence,True,fault_evidence_CLM-142493.png,986e1739ea51c24958e0a2bc35d2c2dd488ba9787349c93be126e3fa1a17241b,synthetic-manifest,False
DOC-CLM-142493-Repair_Report,CLM-142493,train,Repair Report,True,repair_report_CLM-142493.png,c2e156caa2a559a96af398a93c33be5e4740064b55c0747a0722b6561359dab7,synthetic-manifest,False
DOC-CLM-925704-Purchase_Receipt,CLM-925704,train,Purchase Receipt,True,purchase_receipt_CLM-925704.pdf,428ce9f37d2b7c7c7eae487b0938789def3348ff8bcf0124e89c67d73d9cde42,synthetic-manifest,True
DOC-CLM-925704-Warranty_Card,CLM-925704,train,Warranty Card,True,warranty_card_CLM-925704.png,f4cfd96a90a1e7c77dd0f49ee8b42cb88117614f41574d1ca2980d4762126b15,synthetic-manifest,True
DOC-CLM-925704-Product_Image,CLM-925704,train,Product Image,True,product_image_CLM-925704.png,905c6b5a04d516ba5d2e38bba7d7226b7b61274117b59f3212870b057b988fbc,synthetic-manifest,True
DOC-CLM-925704-Serial_Number_Evidence,CLM-925704,train,Serial Number Evidence,True,serial_number_evidence_CLM-925704.png,35b5b2abd1de03dabf522b3f0909c6bc95d6786c4653783d9a0ce8df62dc94ba,synthetic-manifest,True
DOC-CLM-925704-Fault_Evidence,CLM-925704,train,Fault Evidence,True,fault_evidence_CLM-925704.png,85588277e92cb7bfb7bda99f107758d414e0c6057548ef6ec1f01ed60d543b24,synthetic-manifest,True
DOC-CLM-925704-Repair_Report,CLM-925704,train,Repair Report,True,repair_report_CLM-925704.png,957a4c5d7ee3a40ec16a2f5d67bfb3c15a061a470c2fa7d577b1e74d595835e4,synthetic-manifest,True
DOC-CLM-834457-Purchase_Receipt,CLM-834457,test,Purchase Receipt,True,purchase_receipt_CLM-834457.pdf,7614dadb6cfe48d34ae903da041ee34c7293f55e7ad2d46788052a564880eaa9,synthetic-manifest,False
DOC-CLM-834457-Warranty_Card,CLM-834457,test,Warranty Card,True,warranty_card_CLM-834457.png,4e836aea9f2727603dccfc80f3d8720196db1c2e77ec7b5640b7856ab84a71df,synthetic-manifest,False
DOC-CLM-834457-Product_Image,CLM-834457,test,Product Image,True,product_image_CLM-834457.png,6d9220d47276e465985e5b43239f94d7ce02d95e705044e425f4cdf51e74f24d,synthetic-manifest,False
DOC-CLM-834457-Serial_Number_Evidence,CLM-834457,test,Serial Number Evidence,True,serial_number_evidence_CLM-834457.png,b928d67e78f48da25a66e965b0932b4750966c7a49ab42bfc80e9939a441ae19,synthetic-manifest,False
DOC-CLM-834457-Fault_Evidence,CLM-834457,test,Fault Evidence,True,fault_evidence_CLM-834457.png,14482ffd795b506dcd5c3c98f4fd8bc848d33bcbe3633765ea34a072be2b1bad,synthetic-manifest,False
DOC-CLM-834457-Repair_Report,CLM-834457,test,Repair Report,True,repair_report_CLM-834457.png,7efcffc7d22998505a3ee11d116095cf9434a0db0386a614394b02648ea83e18,synthetic-manifest,False
DOC-CLM-636819-Purchase_Receipt,CLM-636819,train,Purchase Receipt,True,purchase_receipt_CLM-636819.pdf,bb37e792ba7aa74c09882e90ca0dc863852b5dab379878711b0b4b32ee63a21c,synthetic-manifest,False
DOC-CLM-636819-Warranty_Card,CLM-636819,train,Warranty Card,True,warranty_card_CLM-636819.png,ef4f939ffc0d2868db1da9fcd628dca5b8bcd7137312cb9997a7f194c45fc16d,synthetic-manifest,False
DOC-CLM-636819-Product_Image,CLM-636819,train,Product Image,True,product_image_CLM-636819.png,1531cb863cc72cea116dcd203c7e3636b4e90c44eff0b9a4d1340e95a434834e,synthetic-manifest,False
DOC-CLM-636819-Serial_Number_Evidence,CLM-636819,train,Serial Number Evidence,True,serial_number_evidence_CLM-636819.png,1742b3741ab79be2eae8243fb154ac89a7e32774d8a404085d8f11ef1d90b53b,synthetic-manifest,False
DOC-CLM-636819-Fault_Evidence,CLM-636819,train,Fault Evidence,True,fault_evidence_CLM-636819.png,b715c0c8729a2d54285c3fbc0a74a3e6fd1d7d4e0ab390b664725eb17b16fb8b,synthetic-manifest,False
DOC-CLM-636819-Repair_Report,CLM-636819,train,Repair Report,True,repair_report_CLM-636819.png,e21f8663edfb4f946fa96c30a577da013b64673e41906114c7005499155d848c,synthetic-manifest,False
DOC-CLM-566699-Purchase_Receipt,CLM-566699,validation,Purchase Receipt,True,purchase_receipt_CLM-566699.pdf,0ee1918513a5858319a5e5f25663405601469391da65adb04f3b0016eacb5f9e,synthetic-manifest,False
DOC-CLM-566699-Warranty_Card,CLM-566699,validation,Warranty Card,True,warranty_card_CLM-566699.png,77bc783f333046069b21b8aaab3a94c53792a6333506a22cc88be8ce2fb2f8f9,synthetic-manifest,False
DOC-CLM-566699-Product_Image,CLM-566699,validation,Product Image,True,product_image_CLM-566699.png,d14618cdf3834931a3fadfe3d28fb493b90526bc2e806ca2e1670c9997cff229,synthetic-manifest,False
DOC-CLM-566699-Serial_Number_Evidence,CLM-566699,validation,Serial Number Evidence,True,serial_number_evidence_CLM-566699.png,938992cd5ee5083c6eb141c37c3f926c3134f871f1665ac4c17068678908272e,synthetic-manifest,False
DOC-CLM-566699-Fault_Evidence,CLM-566699,validation,Fault Evidence,True,fault_evidence_CLM-566699.png,e99a2b9083f0f15933099af4e615a6b4fb94060a63f33c6982aaedde4fe89d00,synthetic-manifest,False
DOC-CLM-566699-Repair_Report,CLM-566699,validation,Repair Report,True,repair_report_CLM-566699.png,d97ee7a6395d4612573072c07b11df4c8e8f4c88b1c2f0c538d456996f152fd7,synthetic-manifest,False
DOC-CLM-915822-Purchase_Receipt,CLM-915822,train,Purchase Receipt,True,purchase_receipt_CLM-915822.pdf,c16c40abdd9d0b051765713d09c70e195d07c961b1248c20de0a133b25aab22f,synthetic-manifest,False
DOC-CLM-915822-Warranty_Card,CLM-915822,train,Warranty Card,True,warranty_card_CLM-915822.png,00eabcd10452548d3112ad9c663da6d14a172c5605a6e0c905d7830e35fb1f7c,synthetic-manifest,False
DOC-CLM-915822-Product_Image,CLM-915822,train,Product Image,True,product_image_CLM-915822.png,f1acd59d16be96c3b44b8fbfdc7ea409aa94db63b777b3cf57ec0df7de12f7dd,synthetic-manifest,False
DOC-CLM-915822-Serial_Number_Evidence,CLM-915822,train,Serial Number Evidence,True,serial_number_evidence_CLM-915822.png,621f2aaa936efcf8567852bc6c8a30ff389b0a3499b6c18e68d77507a086a61b,synthetic-manifest,False
DOC-CLM-915822-Fault_Evidence,CLM-915822,train,Fault Evidence,True,fault_evidence_CLM-915822.png,12ed7eb80d99780bdbc18e2fbb5c3068b0621da57aeace976f4daa9284a7e669,synthetic-manifest,False
DOC-CLM-915822-Repair_Report,CLM-915822,train,Repair Report,True,repair_report_CLM-915822.png,159a4b229fc1d378db1d81afa7035755fac835d2aa560ca7e322aa57f86862a9,synthetic-manifest,False
DOC-CLM-947277-Purchase_Receipt,CLM-947277,train,Purchase Receipt,True,purchase_receipt_CLM-947277.pdf,329f0e863ccbf4df2b9904b1092468dbf78607b61a81bd68f1a50bbd20cd7e59,synthetic-manifest,True
DOC-CLM-947277-Warranty_Card,CLM-947277,train,Warranty Card,True,warranty_card_CLM-947277.png,65db5aa22f116b766dd72b75316b5d5ace2e81825961f2fef1d7cf58610c6467,synthetic-manifest,True
DOC-CLM-947277-Product_Image,CLM-947277,train,Product Image,True,product_image_CLM-947277.png,ca7e5c2f6014a1d38a6d06b9541b88574813ed0997c7903beee2fcd0723adf24,synthetic-manifest,True
DOC-CLM-947277-Serial_Number_Evidence,CLM-947277,train,Serial Number Evidence,True,serial_number_evidence_CLM-947277.png,0c464309073da4dea82c72815830806633bcb5135e29f0c0ce97682c72a806b7,synthetic-manifest,True
DOC-CLM-947277-Fault_Evidence,CLM-947277,train,Fault Evidence,True,fault_evidence_CLM-947277.png,285ef92a362605717261e2e2420f00b603ea6e762b97d777c9420fb69c2c1d66,synthetic-manifest,True
DOC-CLM-947277-Repair_Report,CLM-947277,train,Repair Report,True,repair_report_CLM-947277.png,ec81760cd336c51b9983801c6f3f741db7a3ea2369f73ff84f5965a2b323cf62,synthetic-manifest,True
DOC-CLM-207591-Purchase_Receipt,CLM-207591,train,Purchase Receipt,True,purchase_receipt_CLM-207591.pdf,00822b6e2d848dcee942eb790267f8111c475a55f9d4b0621442accff9a64c44,synthetic-manifest,False
DOC-CLM-207591-Warranty_Card,CLM-207591,train,Warranty Card,True,warranty_card_CLM-207591.png,23a2c98f51acc395ebf03413f1469728dc484a5b4a9d22acbf1f16f5792ef658,synthetic-manifest,False
DOC-CLM-207591-Product_Image,CLM-207591,train,Product Image,True,product_image_CLM-207591.png,3b1e896c7aa0d955684b11eab70a547e4e2e67c41ab24ea9b302098a867d00bd,synthetic-manifest,False
DOC-CLM-207591-Serial_Number_Evidence,CLM-207591,train,Serial Number Evidence,True,serial_number_evidence_CLM-207591.png,e4f8395742356012be22ebf2a50a6a33bcda34eff96834c1934a3d884f7ee5e9,synthetic-manifest,False
DOC-CLM-207591-Fault_Evidence,CLM-207591,train,Fault Evidence,True,fault_evidence_CLM-207591.png,a8425ac5fcd23b250b358da859714ba9959323f31c695ed2fa5c7ffe325e202f,synthetic-manifest,False
DOC-CLM-207591-Repair_Report,CLM-207591,train,Repair Report,True,repair_report_CLM-207591.png,df01616a43f14234d6a4c6f4ad09e69f0db574e3e0b96fb1f9faebaa142f8133,synthetic-manifest,False
DOC-CLM-105398-Purchase_Receipt,CLM-105398,test,Purchase Receipt,True,purchase_receipt_CLM-105398.pdf,fd6e8ba408e8dc8908246402ddcc719ad1c007a454b7271601644ff170cbd0e7,synthetic-manifest,True
DOC-CLM-105398-Warranty_Card,CLM-105398,test,Warranty Card,True,warranty_card_CLM-105398.png,3ad293d93aa6c4c51867d333b56f552ea3360d2234dd77e77efc0c8e4f32e11b,synthetic-manifest,True
DOC-CLM-105398-Product_Image,CLM-105398,test,Product Image,True,product_image_CLM-105398.png,d838b88b6bb355cfd58301041dea26fad65f0e9fbbda8044916efe52477d7ee3,synthetic-manifest,True
DOC-CLM-105398-Serial_Number_Evidence,CLM-105398,test,Serial Number Evidence,True,serial_number_evidence_CLM-105398.png,fba020bc70ce40a646a328a82a1f4d7d2cf5764b21f105e2d6276377718f6aa2,synthetic-manifest,True
DOC-CLM-105398-Fault_Evidence,CLM-105398,test,Fault Evidence,True,fault_evidence_CLM-105398.png,533d238736ea3d19960b99a0a53b0aafdb5720f019794a6a4a760b10f0a012d3,synthetic-manifest,True
DOC-CLM-105398-Repair_Report,CLM-105398,test,Repair Report,True,repair_report_CLM-105398.png,ec8bceed52579b26dba68fbed5224894c56c99ae7e09c3822e1a4c28598d62ed,synthetic-manifest,True
DOC-CLM-103597-Purchase_Receipt,CLM-103597,train,Purchase Receipt,True,purchase_receipt_CLM-103597.pdf,31f5dd917e385e5d9854cb5632c28907bbac8cd72ec5d0022d01b97f38e048e2,synthetic-manifest,False
DOC-CLM-103597-Warranty_Card,CLM-103597,train,Warranty Card,True,warranty_card_CLM-103597.png,7a5c388bc54c4af464635a6c0b0383cbafa86daf0592d840eb0d2b0d967a70a9,synthetic-manifest,False
DOC-CLM-103597-Product_Image,CLM-103597,train,Product Image,True,product_image_CLM-103597.png,5413d2aba5c02e1f9de0b1e9041413af7a83405cfaa054acedae9a9ac41ac6a7,synthetic-manifest,False
DOC-CLM-103597-Serial_Number_Evidence,CLM-103597,train,Serial Number Evidence,True,serial_number_evidence_CLM-103597.png,c91d00f38b6302c06f8db19ef65a4229a9e81fb2762971654752008bd75cbdc1,synthetic-manifest,False
DOC-CLM-103597-Fault_Evidence,CLM-103597,train,Fault Evidence,True,fault_evidence_CLM-103597.png,1d233500cb420884c4b8d041562267bb55f706d1ddda62dc84d4d6e2339b789f,synthetic-manifest,False
DOC-CLM-103597-Repair_Report,CLM-103597,train,Repair Report,True,repair_report_CLM-103597.png,bdd361842299c0692c519d93fa21212ac9fd5f52a60a108ddfef8cfb298ea30d,synthetic-manifest,False
DOC-CLM-769171-Purchase_Receipt,CLM-769171,train,Purchase Receipt,False,,,synthetic-manifest,False
DOC-CLM-769171-Warranty_Card,CLM-769171,train,Warranty Card,True,warranty_card_CLM-769171.png,f07a6fd4ddeca1c90c4858a8d3f3027c41a08c104f12863910d357fa5d10d5a9,synthetic-manifest,False
DOC-CLM-769171-Product_Image,CLM-769171,train,Product Image,True,product_image_CLM-769171.png,8b2b568685ee72cfac9941c78ec36d0cb066cea06f3769028980ae52e8990089,synthetic-manifest,False
DOC-CLM-769171-Serial_Number_Evidence,CLM-769171,train,Serial Number Evidence,True,serial_number_evidence_CLM-769171.png,612ec989b861304963d779a62e0a9cc720313942e64cf2205fa9661fca785368,synthetic-manifest,False
DOC-CLM-769171-Fault_Evidence,CLM-769171,train,Fault Evidence,True,fault_evidence_CLM-769171.png,02913695ef03387784a686a6a30f063154470397772f0fe3758d14c6eab1cce1,synthetic-manifest,False
DOC-CLM-769171-Repair_Report,CLM-769171,train,Repair Report,True,repair_report_CLM-769171.png,2e391ebb412b4748038f620044421e4f24369afbad37b474589cb8206d0f4f6c,synthetic-manifest,False
DOC-CLM-952210-Purchase_Receipt,CLM-952210,train,Purchase Receipt,True,purchase_receipt_CLM-952210.pdf,ca0042cb23b537ade1021f731a138cfde9fcb297d9d86e72e5b1a36f2299ff0f,synthetic-manifest,False
DOC-CLM-952210-Warranty_Card,CLM-952210,train,Warranty Card,True,warranty_card_CLM-952210.png,ccd6e6c856e6477b3432cbd72eb559729456b136ea4b33f4a5b8f7853511ab83,synthetic-manifest,False
DOC-CLM-952210-Product_Image,CLM-952210,train,Product Image,True,product_image_CLM-952210.png,0c27ba4111f66b880a03f7c852e8cc044666d0ab34f621c9b6fc34b16fbd9fe1,synthetic-manifest,False
DOC-CLM-952210-Serial_Number_Evidence,CLM-952210,train,Serial Number Evidence,True,serial_number_evidence_CLM-952210.png,3cc23a6f5c361a2eaf06e262728265c25126344bcee6de570ef9a55b80a5a4a2,synthetic-manifest,False
DOC-CLM-952210-Fault_Evidence,CLM-952210,train,Fault Evidence,True,fault_evidence_CLM-952210.png,56d926854cec7e9eef35cb2ec8ef8e45aadb098827d18134341dff4c43cff594,synthetic-manifest,False
DOC-CLM-952210-Repair_Report,CLM-952210,train,Repair Report,True,repair_report_CLM-952210.png,616b70fa62c002d6b331d52b1e75c9fadd6299e4d72de4c1afa1da96b62c4876,synthetic-manifest,False
DOC-CLM-531856-Purchase_Receipt,CLM-531856,train,Purchase Receipt,True,purchase_receipt_CLM-531856.pdf,2b54427a4fd276733a175fe591229de5b196d94bdcbd01e0823ea07ca840fde9,synthetic-manifest,False
DOC-CLM-531856-Warranty_Card,CLM-531856,train,Warranty Card,True,warranty_card_CLM-531856.png,92b8dbf15d0e101e0b08b027fc4040bf5019a59c9bf1fc71400bcbac3080d5bd,synthetic-manifest,False
DOC-CLM-531856-Product_Image,CLM-531856,train,Product Image,True,product_image_CLM-531856.png,3f73a23d6ec4af42ea6f86d1d3028ef9150687f9be0a64db169b7d482d98979a,synthetic-manifest,False
DOC-CLM-531856-Serial_Number_Evidence,CLM-531856,train,Serial Number Evidence,True,serial_number_evidence_CLM-531856.png,f739f1c8fb64c625a7a95aebaf0f34226060b492b38333c94d96494194419f03,synthetic-manifest,False
DOC-CLM-531856-Fault_Evidence,CLM-531856,train,Fault Evidence,True,fault_evidence_CLM-531856.png,59bca1068faa134dc386f21765ed9328c0a61917da971b6b5602e3f129d955e6,synthetic-manifest,False
DOC-CLM-531856-Repair_Report,CLM-531856,train,Repair Report,True,repair_report_CLM-531856.png,3281e7c3f890a26bb58c123f3672f4759f3eec04291240fc362202d729039de2,synthetic-manifest,False
DOC-CLM-529054-Purchase_Receipt,CLM-529054,test,Purchase Receipt,True,purchase_receipt_CLM-529054.pdf,6f2668d84bd3e4844dbdc32d17e254ebc4867b2db8e1e17e9c826e7ecc346862,synthetic-manifest,False
DOC-CLM-529054-Warranty_Card,CLM-529054,test,Warranty Card,True,warranty_card_CLM-529054.png,b1d7aae03b40d5e7f7534b4568a76285c62c9ad93d5510a54e64bd87e5726377,synthetic-manifest,False
DOC-CLM-529054-Product_Image,CLM-529054,test,Product Image,True,product_image_CLM-529054.png,bf0b295a031ccf0db6b06b3343b7ddd8336eead38faa793f60066fc288ab0031,synthetic-manifest,False
DOC-CLM-529054-Serial_Number_Evidence,CLM-529054,test,Serial Number Evidence,True,serial_number_evidence_CLM-529054.png,1b5653d6ac889f7b1a6d54c6804e19497bf13ce82ddb41cad058b23f9225a2e7,synthetic-manifest,False
DOC-CLM-529054-Fault_Evidence,CLM-529054,test,Fault Evidence,True,fault_evidence_CLM-529054.png,716d347f46ad760c8dc296365edc99eb59517971152f3c40b6555fb08d5759a0,synthetic-manifest,False
DOC-CLM-529054-Repair_Report,CLM-529054,test,Repair Report,True,repair_report_CLM-529054.png,20486b5ea7ec2785d74bf14c1ce9c7b9363574f9e9b3a6a072043d78302822f1,synthetic-manifest,False
DOC-CLM-667799-Purchase_Receipt,CLM-667799,train,Purchase Receipt,True,purchase_receipt_CLM-667799.pdf,71597b282aa0c683f9cf2e8dc6ba652e6c4b28051706b8d4182b751b6f35b56e,synthetic-manifest,False
DOC-CLM-667799-Warranty_Card,CLM-667799,train,Warranty Card,True,warranty_card_CLM-667799.png,510ddcd2196552cc38f16ebf70f5efcea9991835650650382a71c93a1f5f6319,synthetic-manifest,False
DOC-CLM-667799-Product_Image,CLM-667799,train,Product Image,True,product_image_CLM-667799.png,6cc82ce880fd89687f678b4a5f44254f61cd2de64611e129935aae4d59a5e0bf,synthetic-manifest,False
DOC-CLM-667799-Serial_Number_Evidence,CLM-667799,train,Serial Number Evidence,True,serial_number_evidence_CLM-667799.png,12b89796b52abfea70caf7f3d0107cd5c0d8380712d6962b833fea43ef03bfe8,synthetic-manifest,False
DOC-CLM-667799-Fault_Evidence,CLM-667799,train,Fault Evidence,True,fault_evidence_CLM-667799.png,a5d383f53e876d27c8fc820be9a7b191fe5612c6d541383334ed6529826149f8,synthetic-manifest,False
DOC-CLM-667799-Repair_Report,CLM-667799,train,Repair Report,True,repair_report_CLM-667799.png,17b5d74843ee3361d0f2d8f4542addfce3694045c1be0f8b9b1d4ed01b01a4c5,synthetic-manifest,False
DOC-CLM-728626-Purchase_Receipt,CLM-728626,train,Purchase Receipt,True,purchase_receipt_CLM-728626.pdf,375c56ca8777e1b4ad7bf0e14d1354e74eec3b9f4212be9f2d5573fad922bf31,synthetic-manifest,False
DOC-CLM-728626-Warranty_Card,CLM-728626,train,Warranty Card,True,warranty_card_CLM-728626.png,075b6dc420de6bc4322db5611c91a2b76b92253d3988f0ec71677b7b65a8b812,synthetic-manifest,False
DOC-CLM-728626-Product_Image,CLM-728626,train,Product Image,True,product_image_CLM-728626.png,bfa7e6496c8bfd0a8e288af798b109661500cce9b12e3472be5246ee04962fed,synthetic-manifest,False
DOC-CLM-728626-Serial_Number_Evidence,CLM-728626,train,Serial Number Evidence,True,serial_number_evidence_CLM-728626.png,35bdfae5c1d6592e89171401975ca44e4ab65a717f93206f5267178829b74b42,synthetic-manifest,False
DOC-CLM-728626-Fault_Evidence,CLM-728626,train,Fault Evidence,True,fault_evidence_CLM-728626.png,de319ce941fa556e3e37cacd368c48bec8e94dbaa6bf6a07ac18f5c9bbae8c99,synthetic-manifest,False
DOC-CLM-728626-Repair_Report,CLM-728626,train,Repair Report,True,repair_report_CLM-728626.png,40c8ffc48ec9da450ca22603623535ee06f23a13e014e9ce0389701f1d28aa11,synthetic-manifest,False
DOC-CLM-161860-Purchase_Receipt,CLM-161860,train,Purchase Receipt,True,purchase_receipt_CLM-161860.pdf,39e2d82c098bea253611af6e66f0eb3c99ef52d15c0af898f3c80af7215912aa,synthetic-manifest,False
DOC-CLM-161860-Warranty_Card,CLM-161860,train,Warranty Card,True,warranty_card_CLM-161860.png,a48225f4024a64cf1f547efdc5de183dda29ca4c43550b4cda59b4ae5c1e1741,synthetic-manifest,False
DOC-CLM-161860-Product_Image,CLM-161860,train,Product Image,True,product_image_CLM-161860.png,bf5f51f37f5f45528132052d32f266f72e64cb6ec2d48b560efe6e362afbf41d,synthetic-manifest,False
DOC-CLM-161860-Serial_Number_Evidence,CLM-161860,train,Serial Number Evidence,True,serial_number_evidence_CLM-161860.png,539ca6953fca9ebf15979dfa1e0fd39096198f6f697d783925979e676a9012c6,synthetic-manifest,False
DOC-CLM-161860-Fault_Evidence,CLM-161860,train,Fault Evidence,True,fault_evidence_CLM-161860.png,5419cca5218387add4330880bf6837c78b2bff4f83ca76a07e642edbfb57243e,synthetic-manifest,False
DOC-CLM-161860-Repair_Report,CLM-161860,train,Repair Report,True,repair_report_CLM-161860.png,fa8c16470066fcc034b77ddffe3068724a011b55ce96c8161c8290f6f0bbefb5,synthetic-manifest,False
DOC-CLM-804974-Purchase_Receipt,CLM-804974,train,Purchase Receipt,True,purchase_receipt_CLM-804974.pdf,697978988fb01adc66c742957096c42c7b9458828747c6ef3e4d7f38ac77e807,synthetic-manifest,False
DOC-CLM-804974-Warranty_Card,CLM-804974,train,Warranty Card,True,warranty_card_CLM-804974.png,b3e3d15e4b37460eb6917149790b22188cc43f2087926ef7471b6964e2ff3294,synthetic-manifest,False
DOC-CLM-804974-Product_Image,CLM-804974,train,Product Image,True,product_image_CLM-804974.png,a3b8960c734d03d46d9fc3f9b0df6fdf0c57ee516cf70cb2888f3ae6af19291c,synthetic-manifest,False
DOC-CLM-804974-Serial_Number_Evidence,CLM-804974,train,Serial Number Evidence,True,serial_number_evidence_CLM-804974.png,ce5a79aba0bb54e15ebbf5fd288b96038147f512e367282404fd47f826c7eaac,synthetic-manifest,False
DOC-CLM-804974-Fault_Evidence,CLM-804974,train,Fault Evidence,True,fault_evidence_CLM-804974.png,9e2658b1b0595c5d1034f034a7dd5369a8e2c4c7d4f53adfdf23be89278855c7,synthetic-manifest,False
